student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
107627,0,9.23,59.64,41.86,59.79,59.54,95.66,0,0,2,6.15,59.6885,2
107628,0,6.18,81.42,45.07,99.11,85.68,54.51,1,1,2,5.43,77.3725,3
107629,0,7.64,43.66,62.19,98.29,70.95,46.75,0,1,1,4.08,70.884,3
107630,0,5.41,91.44,70.34,49.8,43.74,97.57,0,1,1,5.74,60.728,2
107631,1,1.26,88.99,52.81,25.0,92.35,84.49,0,1,2,4.36,66.4825,2
107632,1,1.58,99.13,70.28,69.01,88.58,94.58,1,1,0,8.29,81.6825,3
107633,1,5.84,96.19,41.95,90.02,97.47,45.75,1,1,2,7.58,79.2035,3
107634,0,7.47,61.37,31.56,49.32,69.83,72.67,1,0,2,5.52,56.4865,2
107635,0,2.94,63.96,69.99,95.07,77.3,32.46,1,0,1,5.64,74.4625,3
107636,0,7.5,84.76,66.22,49.95,90.45,87.92,0,0,1,6.85,74.657,3
107637,1,8.3,48.04,78.28,70.77,33.68,93.98,0,0,0,7.99,59.3385,2
107638,1,4.71,58.84,75.49,79.15,93.85,34.11,1,0,3,7.59,77.028,3
107639,0,7.72,47.11,92.82,50.91,48.98,19.44,0,0,3,4.14,55.0895,2
107640,0,4.64,67.29,62.16,51.42,33.99,28.07,0,0,2,7.93,46.7195,1
107641,1,7.11,73.12,30.59,60.25,46.63,66.95,1,1,0,8.41,51.508,1
107642,1,7.88,52.67,74.15,87.64,71.05,34.5,1,1,3,4.45,70.3245,3
107643,1,9.93,41.6,77.26,32.56,33.35,67.47,0,1,3,7.85,46.1715,1
107644,0,4.11,83.16,66.5,72.36,30.05,41.52,1,0,1,5.26,54.3755,1
107645,0,4.7,41.2,78.25,75.8,74.76,92.52,1,0,3,4.87,74.138,3
107646,0,2.49,98.4,52.65,66.84,61.74,50.73,0,0,1,6.72,63.762,2
107647,1,2.84,53.3,40.42,95.19,89.1,54.79,0,1,3,6.76,73.8755,3
107648,1,7.24,79.83,76.52,70.15,48.03,41.33,0,1,1,6.35,61.768,2
107649,0,9.25,66.09,47.16,72.59,49.65,16.57,1,0,0,8.51,53.223,1
107650,0,4.55,43.58,61.94,69.98,35.43,54.43,0,0,0,5.21,52.0845,1
107651,1,2.62,68.33,64.41,79.15,67.7,79.69,0,0,2,7.01,71.1665,3
107652,0,3.57,71.01,63.4,35.16,55.61,95.77,1,0,1,6.05,57.6115,2
107653,1,5.1,91.28,71.89,92.07,53.78,16.89,1,1,2,8.37,67.0355,2
107654,1,3.62,83.94,32.06,28.19,62.03,81.77,0,1,1,4.66,51.741,1
107655,0,3.1,44.76,99.28,73.06,89.48,34.04,0,1,2,4.41,77.319,3
107656,1,7.62,52.55,80.14,71.16,37.36,84.05,1,0,1,8.96,60.554,2
107657,0,1.07,58.71,59.78,40.61,66.65,40.78,1,1,2,6.89,55.385,2
107658,1,5.85,46.98,43.39,28.05,43.75,20.3,0,0,0,8.56,37.731,0
107659,1,8.14,67.41,35.61,35.41,44.87,65.08,0,0,0,6.04,44.928,1
107660,0,3.4,99.06,77.05,45.38,47.97,90.45,1,0,3,7.02,62.4955,2
107661,1,6.43,70.88,52.19,91.16,62.16,26.34,0,1,2,7.47,64.706,2
107662,0,7.02,84.51,46.06,89.18,64.61,11.96,1,0,1,8.93,63.7675,2
107663,0,6.9,80.98,56.6,29.79,91.01,89.55,0,0,0,4.56,67.674,2
107664,1,5.01,90.99,71.5,46.7,92.45,72.8,0,0,2,4.62,74.7115,3
107665,0,4.12,52.94,77.02,91.7,71.07,82.78,0,0,0,6.62,76.7755,3
107666,0,8.52,85.23,75.16,42.75,49.7,15.39,1,0,2,4.28,53.1765,1
107667,0,7.83,92.88,90.43,99.7,87.29,90.14,1,0,2,7.64,91.8645,4
107668,0,3.89,50.29,45.31,44.26,85.5,47.72,0,1,0,8.95,59.853,2
107669,0,1.93,60.81,74.57,80.43,85.86,90.79,1,0,3,8.06,80.2325,3
107670,0,1.65,98.21,37.08,56.28,31.15,15.84,1,1,0,5.33,43.7935,1
107671,1,1.85,86.85,68.36,35.22,82.77,89.63,0,1,2,8.0,69.0945,2
107672,0,6.25,56.96,70.88,44.14,89.69,70.6,0,0,2,7.14,69.3585,2
107673,1,1.46,73.84,45.14,75.63,72.35,59.88,1,0,2,4.6,66.63,2
107674,1,4.03,64.26,57.42,50.28,82.59,15.56,0,1,2,6.83,60.9425,2
107675,0,7.78,69.4,87.9,70.31,84.33,71.96,0,1,3,8.48,78.809,3
107676,1,3.65,61.31,40.39,40.41,65.46,63.8,1,1,2,5.45,53.6025,1
107677,1,7.87,56.76,60.42,58.64,86.95,75.37,0,0,0,7.3,70.3895,3
107678,0,7.71,80.49,95.29,63.42,85.46,74.5,1,0,1,4.21,80.323,3
107679,0,3.21,86.71,65.29,55.96,94.13,49.94,1,1,3,8.17,73.6585,3
107680,0,7.56,92.44,80.76,39.84,94.5,28.42,0,1,2,5.03,71.273,3
107681,1,7.73,49.32,87.88,59.62,67.08,92.71,0,0,1,7.04,70.162,3
107682,1,4.58,89.37,44.26,76.97,32.2,93.3,1,1,1,6.62,57.6315,2
107683,0,2.89,55.29,45.28,97.37,31.34,29.07,1,0,3,6.74,52.8035,1
107684,0,5.69,65.64,83.1,84.21,95.72,66.76,1,0,3,5.27,84.4145,3
107685,1,9.29,94.09,82.73,37.11,53.62,28.26,0,0,1,6.8,56.8255,2
107686,1,6.76,67.27,34.21,45.45,56.43,87.51,1,0,2,7.01,53.433,1
107687,1,2.56,51.82,52.57,30.91,62.89,18.84,0,1,3,6.13,47.319,1
107688,1,7.14,49.59,57.9,35.17,48.61,99.12,1,1,0,7.17,52.257,1
107689,0,4.84,68.38,88.03,43.8,71.33,64.98,1,1,1,4.96,66.8575,2
107690,1,6.32,85.76,59.53,39.96,84.92,12.06,0,0,3,6.56,61.4,2
107691,1,7.61,99.83,94.82,41.02,48.01,89.37,1,0,3,7.58,64.9425,2
107692,1,5.63,87.24,99.76,42.31,82.01,71.6,0,1,2,5.84,75.117,3
107693,1,8.33,92.62,84.65,47.55,77.04,72.76,0,1,0,6.06,72.3195,3
107694,0,7.5,84.87,76.65,34.42,66.79,34.75,0,1,3,4.82,59.2735,2
107695,0,6.54,93.73,57.43,45.84,52.78,40.31,1,0,0,7.08,54.823,1
107696,1,2.36,44.58,34.69,76.63,91.09,92.3,0,1,1,4.62,71.665,3
107697,1,8.52,95.8,70.12,42.73,58.2,67.15,0,0,1,6.5,61.3715,2
107698,0,9.42,63.78,55.32,37.89,56.23,11.53,0,0,1,5.05,47.748,1
107699,0,2.23,95.3,54.56,30.08,74.9,39.47,0,0,3,4.97,58.124,2
107700,1,5.39,44.54,78.14,62.5,94.42,63.87,1,0,0,4.48,75.141,3
107701,1,3.33,82.91,62.45,88.15,65.56,23.32,0,0,0,5.79,68.0965,2
107702,0,7.79,84.14,82.65,29.43,80.59,18.85,1,1,3,8.34,62.393,2
107703,0,7.49,99.81,57.87,65.67,61.98,15.34,1,0,0,7.02,61.1995,2
107704,0,2.27,86.13,40.56,73.8,45.32,66.75,0,0,1,7.9,57.712,2
107705,0,8.89,62.95,62.29,69.43,38.68,38.85,1,1,1,4.57,53.5335,1
107706,0,2.63,73.43,96.57,90.82,39.54,43.63,1,0,3,5.57,67.564,2
107707,0,8.18,61.99,86.11,89.98,31.49,15.4,0,1,2,5.94,58.4775,2
107708,1,5.11,51.76,44.4,29.3,68.7,76.42,0,0,2,8.3,53.068,1
107709,0,3.95,54.91,57.39,52.07,39.18,79.01,1,1,1,7.32,51.6005,1
107710,0,2.42,53.32,94.95,75.31,90.6,84.65,1,1,0,6.45,83.3245,3
107711,0,2.51,72.93,38.66,96.43,98.8,68.65,0,0,3,5.5,80.5775,3
107712,0,6.96,94.37,47.78,85.35,64.71,79.6,1,0,0,7.8,70.939,3
107713,1,5.95,94.76,48.36,38.24,61.48,61.95,1,0,1,8.44,56.421,2
107714,1,2.1,43.29,69.97,45.94,54.37,54.25,1,1,2,6.68,54.2625,1
107715,0,2.01,44.79,58.75,82.27,74.66,33.38,0,1,1,4.22,66.2655,2
107716,1,1.65,54.71,35.59,60.36,72.56,14.8,0,1,3,5.36,54.555,1
107717,1,7.69,55.3,74.04,66.05,54.04,36.26,0,0,3,7.73,59.3905,2
107718,1,7.41,45.69,36.94,70.67,54.02,71.53,0,0,1,5.94,55.6845,2
107719,1,1.53,63.31,72.45,32.75,75.14,93.42,0,1,0,7.13,64.6495,2
107720,1,6.04,75.26,65.49,89.2,68.82,33.06,0,0,1,6.62,70.317,3
107721,1,1.76,74.69,64.56,89.74,80.3,70.29,0,1,1,8.54,77.95,3
107722,0,9.13,72.61,34.72,60.12,95.9,53.04,1,0,0,5.54,68.104,2
107723,0,9.16,60.32,74.75,72.01,84.57,66.48,0,0,0,6.23,75.232,3
107724,0,7.28,82.39,60.19,74.49,51.3,10.15,0,0,0,4.32,57.8695,2
107725,0,9.34,89.59,58.78,39.23,83.14,21.04,0,0,0,8.02,61.7255,2
107726,0,8.3,60.78,71.75,33.44,61.5,29.53,1,1,2,5.63,53.266,1
107727,1,8.46,45.13,72.44,26.55,84.44,90.41,1,0,3,7.61,64.2335,2
107728,0,6.13,57.78,31.05,93.47,92.06,13.65,1,0,2,4.02,68.9415,2
107729,0,3.75,48.24,38.77,50.93,47.5,61.27,0,1,1,8.34,48.0625,1
107730,1,2.96,68.04,46.56,31.44,46.71,93.58,1,0,0,8.86,49.6825,1
107731,1,3.94,49.36,77.46,59.93,60.28,68.69,0,1,3,6.35,63.3775,2
107732,0,6.66,67.77,70.37,30.67,33.61,53.6,0,0,0,6.41,45.642,1
107733,1,2.55,53.26,83.03,31.39,78.0,44.74,1,1,0,7.08,61.5535,2
107734,1,3.33,84.32,81.84,61.67,82.48,66.18,1,1,2,8.88,75.7035,3
107735,1,5.21,41.65,89.72,63.16,54.18,53.23,0,1,1,6.79,62.185,2
107736,1,3.1,73.28,56.38,68.51,62.57,73.49,0,1,1,4.37,64.98,2
107737,0,6.3,50.17,54.15,74.22,71.32,65.6,1,0,1,6.83,65.924,2
107738,1,9.31,40.06,88.17,75.12,35.15,61.07,0,0,0,6.1,58.8295,2
107739,0,7.73,92.15,46.63,57.47,79.79,96.11,1,1,3,7.8,70.446,3
107740,0,7.0,80.29,62.28,73.26,66.87,85.21,1,1,2,5.52,70.7255,3
107741,1,6.24,45.94,43.6,47.86,73.7,64.8,0,1,0,8.62,57.554,2
107742,1,5.39,79.84,93.97,58.1,80.67,58.48,0,0,0,8.0,75.3855,3
107743,1,2.68,76.7,58.55,54.5,77.29,75.15,1,1,2,5.63,67.5715,2
107744,0,9.05,68.4,44.87,49.68,36.67,82.35,0,0,1,5.76,49.3035,1
107745,1,3.24,65.16,78.44,42.89,84.78,36.57,1,1,2,6.59,66.2565,2
107746,1,1.82,93.22,47.13,30.88,72.7,70.03,1,0,0,4.5,58.916,2
107747,1,7.75,54.71,96.05,62.94,80.04,22.16,0,0,3,7.45,70.646,3
107748,1,2.58,63.9,55.73,65.3,48.31,48.74,1,1,0,7.05,55.6435,2
107749,1,4.35,59.75,76.52,50.21,45.5,94.46,0,1,2,5.59,59.2025,2
107750,0,1.25,86.27,54.17,98.19,87.83,39.37,0,1,2,7.19,78.686,3
107751,1,2.23,94.99,86.51,66.77,57.33,23.88,1,0,2,4.49,65.947,2
107752,1,2.56,90.99,92.78,91.68,70.27,23.15,1,1,1,8.76,77.4845,3
107753,1,1.49,87.86,85.15,67.76,68.61,45.44,1,1,1,4.33,71.3135,3
107754,0,6.91,99.21,89.39,39.24,70.96,30.27,1,1,2,5.64,65.472,2
107755,1,8.53,81.83,37.13,98.1,34.87,48.42,0,1,3,8.85,57.1805,2
107756,0,4.36,85.06,94.68,91.4,51.17,74.7,1,1,2,5.99,75.6715,3
107757,0,8.87,98.97,73.7,60.35,34.65,89.93,0,1,0,8.43,60.845,2
107758,1,2.92,40.42,90.85,43.23,63.61,19.91,1,0,2,4.75,57.274,2
107759,1,3.93,78.04,77.91,41.7,93.15,79.16,0,0,1,4.33,74.3295,3
107760,1,2.36,84.34,44.13,85.45,57.24,19.31,1,1,2,4.54,60.5875,2
107761,0,6.59,95.07,72.67,30.18,84.77,44.15,1,0,2,8.86,65.6705,2
107762,0,4.78,93.03,36.37,72.85,50.11,99.69,1,0,2,4.44,62.297,2
107763,0,6.52,90.52,78.7,73.01,89.94,16.18,1,0,0,7.26,76.1415,3
107764,0,7.86,96.75,58.63,38.68,59.37,12.06,1,1,1,6.2,53.0565,1
107765,0,5.91,72.24,40.62,77.87,54.87,40.03,0,1,3,8.3,58.023,2
107766,0,6.65,40.42,98.55,77.91,78.82,95.6,1,1,2,5.47,80.3765,3
107767,1,9.42,40.66,93.08,51.25,65.89,11.8,1,1,0,4.14,59.736,2
107768,1,3.69,72.68,92.55,61.25,53.61,30.04,1,1,2,7.74,62.858,2
107769,0,4.23,66.12,85.22,87.46,34.07,64.28,1,0,1,6.94,63.8735,2
107770,1,7.46,67.07,78.44,64.24,41.66,31.04,0,0,0,6.17,56.14,2
107771,1,6.5,64.02,75.86,71.36,84.06,14.84,1,1,0,5.62,70.319,3
107772,0,2.61,95.06,37.43,55.96,94.45,14.72,1,1,0,8.5,65.5115,2
107773,0,4.39,61.55,93.04,36.22,41.82,60.32,1,0,1,4.61,54.487,1
107774,1,5.21,91.37,91.68,99.85,69.86,60.57,1,1,3,4.71,82.9435,3
107775,0,4.77,94.17,82.35,64.87,32.39,73.58,0,1,2,4.07,60.799,2
107776,0,2.6,69.97,94.91,50.23,50.36,21.86,1,0,0,4.36,58.3485,2
107777,1,9.32,66.82,68.72,78.53,61.42,54.99,1,1,1,8.29,67.0545,2
107778,0,7.86,85.66,61.33,71.56,81.51,64.09,0,0,0,7.97,73.6595,3
107779,1,5.33,82.48,97.76,42.47,33.09,30.01,0,1,3,4.51,53.0,1
107780,1,7.12,59.71,62.49,90.77,84.69,59.26,1,0,0,7.9,76.729,3
107781,1,9.08,46.15,74.89,30.32,44.19,73.74,0,1,0,7.21,50.0135,1
107782,1,2.23,55.89,56.11,70.43,83.17,99.18,0,1,3,5.94,73.446,3
107783,1,3.25,47.86,74.54,60.84,73.78,63.68,1,1,1,4.42,67.095,2
107784,0,5.88,57.68,80.41,48.86,53.77,87.51,0,0,1,7.01,61.6355,2
107785,0,8.19,55.71,73.73,86.98,80.66,85.03,1,1,2,8.2,78.796,3
107786,0,1.33,78.26,66.02,74.22,46.54,94.62,1,1,0,6.1,65.336,2
107787,0,9.86,97.27,51.01,81.96,45.38,75.08,0,1,2,6.12,63.81,2
107788,1,5.09,81.14,75.07,56.1,34.32,29.18,0,1,2,8.13,52.083,1
107789,1,4.23,95.6,93.59,95.68,57.52,36.83,1,0,0,5.05,76.013,3
107790,0,3.63,87.05,30.48,50.85,36.84,80.62,1,1,0,4.86,48.4695,1
107791,1,2.57,83.67,39.38,64.83,59.37,56.87,0,1,3,7.48,58.917,2
107792,0,8.12,64.84,38.38,95.02,30.69,32.62,0,1,2,7.28,51.9185,1
107793,0,9.6,59.49,94.62,31.24,40.86,69.1,0,1,0,8.56,53.894,1
107794,0,4.72,90.78,76.39,33.16,95.27,91.59,0,1,3,5.67,75.1495,3
107795,1,9.57,94.32,96.63,99.56,85.69,42.19,0,1,0,5.01,87.8585,4
107796,1,8.41,67.11,70.8,97.85,46.53,63.66,1,1,2,6.14,67.985,2
107797,1,5.33,40.54,62.32,82.88,80.28,62.34,0,1,0,5.92,71.57,3
107798,1,7.07,87.55,85.46,61.31,76.79,21.43,1,0,0,8.69,70.194,3
107799,0,4.91,57.1,41.27,62.95,42.38,18.12,0,0,1,8.59,46.3465,1
107800,1,6.03,40.59,56.69,44.29,55.97,90.05,0,0,3,6.14,55.064,2
107801,1,1.52,88.3,62.64,57.45,93.96,94.02,0,1,0,6.06,78.0085,3
107802,1,7.27,71.04,50.89,57.35,81.71,91.38,1,1,1,6.22,69.356,2
107803,0,1.48,81.11,55.99,27.71,83.22,45.7,0,0,0,7.65,59.9335,2
107804,0,8.35,94.88,35.47,58.99,69.47,35.89,1,0,2,6.75,59.233,2
107805,1,8.42,72.47,43.86,60.98,76.59,94.8,1,1,2,5.44,67.5505,2
107806,1,3.13,70.19,53.48,74.93,65.61,89.45,1,0,1,7.84,68.356,2
107807,1,3.91,57.44,85.71,63.73,81.86,83.78,0,0,0,8.52,75.8475,3
107808,1,5.33,58.31,42.77,89.63,81.29,40.08,0,1,1,7.59,69.252,2
107809,0,6.37,87.79,54.26,52.57,32.18,67.49,0,1,0,4.97,50.7855,1
107810,1,3.59,66.94,34.54,55.73,74.22,77.54,0,1,3,7.96,61.2655,2
107811,1,6.33,49.81,69.0,67.86,74.09,61.85,0,0,3,8.94,67.8625,2
107812,1,3.68,45.67,72.79,40.2,34.71,64.18,0,0,0,7.43,47.7415,1
107813,0,1.5,68.38,90.59,54.51,58.73,78.1,0,1,0,5.22,66.949,2
107814,0,1.02,67.9,87.34,76.46,92.92,79.01,1,0,3,4.03,83.796,3
107815,1,1.91,79.21,49.98,55.89,96.74,31.6,1,1,1,5.93,68.9085,2
107816,1,8.13,68.26,39.59,93.0,84.75,45.16,0,1,3,6.35,72.1725,3
107817,1,9.65,48.61,40.93,71.15,40.6,80.31,0,1,1,8.55,53.0755,1
107818,1,4.84,70.47,97.83,36.53,56.23,33.53,1,0,1,7.1,58.779,2
107819,1,5.61,94.41,77.13,61.56,42.78,92.4,1,1,3,5.41,64.47,2
107820,0,2.32,49.57,32.98,82.36,75.65,85.5,0,1,3,7.46,67.1705,2
107821,0,5.96,81.39,39.57,73.25,84.12,90.59,0,1,2,4.46,72.8665,3
107822,0,2.3,75.63,64.01,91.39,91.86,36.76,1,0,1,5.07,79.0395,3
107823,1,6.5,84.92,44.55,81.25,90.25,19.46,0,1,3,7.72,71.248,3
107824,0,9.4,49.04,86.26,29.62,36.94,19.05,0,1,3,5.49,44.395,1
107825,0,2.76,96.5,70.13,33.44,38.8,60.03,0,0,0,4.16,51.619,1
107826,0,7.88,77.26,72.88,73.73,93.68,37.5,1,0,1,6.48,77.2725,3
107827,1,1.21,90.82,62.4,42.88,89.06,33.72,0,0,2,7.29,66.825,2
107828,1,4.38,54.8,47.92,69.09,62.23,30.02,0,0,3,7.95,57.119,2
107829,0,2.0,84.36,71.26,84.42,60.1,60.59,1,1,2,5.53,70.887,3
107830,1,4.17,86.86,80.19,68.27,68.7,59.33,0,1,2,6.12,71.7695,3
107831,0,2.56,63.85,55.97,56.16,71.76,48.01,1,1,1,6.78,61.536,2
107832,0,4.36,63.04,65.35,73.47,47.8,22.46,0,1,2,4.37,56.7175,2
107833,0,4.76,79.47,88.78,35.77,58.26,93.59,0,0,3,4.99,64.3955,2
107834,0,3.71,45.6,40.41,79.24,73.38,48.51,1,0,2,5.85,62.986,2
107835,1,6.91,84.14,68.17,77.28,44.44,21.13,0,1,3,5.34,59.035,2
107836,1,9.27,42.57,54.39,63.58,99.92,13.34,0,1,2,6.33,67.336,2
107837,1,4.61,51.44,79.2,45.91,49.81,23.73,0,1,2,7.25,52.268,1
107838,1,2.73,79.85,31.32,84.82,68.67,36.74,0,1,2,6.7,63.1625,2
107839,0,3.44,45.9,76.93,63.29,68.79,66.71,0,1,1,7.87,66.546,2
107840,1,8.69,98.31,37.2,29.44,61.6,97.38,0,0,2,7.13,55.929,2
107841,0,6.14,92.1,34.53,93.9,46.91,34.49,1,1,1,5.46,59.4585,2
107842,1,5.1,77.58,80.72,82.58,69.57,81.08,0,0,0,4.6,77.0045,3
107843,1,2.35,89.14,74.82,68.86,36.37,92.02,1,0,1,7.2,63.0245,2
107844,1,5.05,93.25,92.65,57.76,57.08,45.24,1,0,1,5.06,66.797,2
107845,0,3.51,55.57,66.38,96.99,45.7,32.79,1,0,2,5.59,62.3545,2
107846,0,9.49,90.96,67.1,83.13,38.69,54.2,1,0,2,7.98,62.26,2
107847,0,8.96,51.69,79.49,65.12,94.78,90.7,0,1,3,5.1,79.59,3
107848,0,1.76,64.8,52.64,73.99,79.0,10.99,0,1,3,6.69,64.2545,2
107849,1,5.65,73.5,32.58,46.06,41.82,53.8,1,1,3,4.47,45.398,1
107850,0,3.03,82.83,46.1,39.68,96.46,78.18,1,0,2,6.08,69.002,2
107851,0,4.7,41.81,46.66,45.5,45.12,64.1,0,0,1,8.9,47.09,1
107852,1,8.89,57.43,53.5,46.99,46.49,54.76,0,0,3,8.77,49.938,1
107853,1,5.75,76.51,96.04,80.48,39.33,59.83,0,1,3,8.73,66.7275,2
107854,0,4.01,61.44,86.34,35.5,80.95,65.73,1,1,1,6.98,67.1925,2
107855,1,2.87,86.5,95.52,83.32,69.96,71.39,1,1,3,5.47,80.209,3
107856,0,8.2,79.1,99.9,64.25,34.08,42.06,1,1,2,5.77,60.0865,2
107857,1,6.62,54.06,60.36,53.84,31.77,56.56,0,1,0,5.03,47.7135,1
107858,0,5.21,48.76,45.9,47.53,67.29,34.62,0,0,0,4.49,52.952,1
107859,0,2.96,77.74,69.2,63.49,75.61,98.56,0,0,3,4.84,73.806,3
107860,0,4.01,67.03,91.68,48.81,87.6,26.86,0,1,0,6.34,70.5875,3
107861,0,9.64,50.14,62.6,57.21,63.48,23.56,0,1,0,4.14,56.4105,2
107862,0,5.68,59.58,65.38,80.43,77.36,34.19,0,1,2,8.7,69.6365,2
107863,1,4.61,58.18,39.41,71.95,81.36,92.8,0,1,2,6.81,69.4435,2
107864,0,5.69,46.49,59.43,81.1,72.91,69.3,1,1,1,4.87,69.2585,2
107865,0,8.01,72.81,57.09,78.47,54.66,51.03,1,0,3,6.08,62.5505,2
107866,0,4.06,85.82,54.62,86.13,39.23,93.29,1,0,0,5.88,64.098,2
107867,0,2.61,74.53,92.11,40.13,75.33,91.01,1,0,1,8.18,71.374,3
107868,0,6.26,89.58,34.15,99.63,83.81,46.14,1,1,3,4.6,74.643,3
107869,1,6.99,47.65,98.05,60.68,43.29,60.73,1,0,2,6.15,60.7695,2
107870,1,7.41,66.14,30.58,78.87,64.64,91.48,0,0,1,7.56,64.2195,2
107871,0,8.94,76.56,96.19,75.83,57.81,38.75,1,0,1,5.87,69.96,2
107872,1,4.34,80.56,68.36,67.46,44.4,46.68,1,0,3,5.79,58.801,2
107873,0,1.68,81.75,79.17,99.69,47.17,81.37,1,0,3,5.7,73.578,3
107874,1,9.63,83.74,43.1,41.3,46.64,72.88,1,1,0,7.81,50.931,1
107875,1,4.92,79.09,75.79,56.63,59.33,14.38,0,1,0,4.6,59.428,2
107876,0,6.61,45.65,91.74,34.58,57.33,20.56,0,1,3,8.28,53.6795,1
107877,1,7.0,81.72,39.76,38.64,68.79,86.16,0,0,0,4.35,58.4765,2
107878,1,5.92,83.49,38.9,78.47,36.52,12.68,0,1,3,5.6,49.7965,1
107879,0,2.85,99.61,51.28,25.36,70.69,92.79,0,0,0,5.95,60.5775,2
107880,0,7.8,81.6,41.32,91.74,31.53,34.46,0,1,1,5.97,53.8405,1
107881,1,8.23,81.21,37.75,72.49,48.02,63.85,1,1,2,4.94,56.9855,2
107882,1,5.98,70.89,77.48,58.07,65.15,60.81,1,0,0,7.02,65.986,2
107883,1,5.4,92.08,44.97,49.85,78.09,45.66,0,1,2,6.27,62.562,2
107884,0,2.03,99.81,76.69,34.47,83.99,12.83,0,0,1,6.84,64.616,2
107885,1,1.76,86.74,90.34,94.12,32.49,27.32,1,1,1,7.07,64.3755,2
107886,1,4.06,76.75,75.64,78.42,67.62,65.35,0,1,3,4.96,72.61,3
107887,1,3.8,44.74,38.36,50.23,54.81,50.17,0,0,0,8.6,48.904,1
107888,0,9.58,83.6,70.15,30.32,78.64,47.25,0,0,3,8.15,62.219,2
107889,0,8.05,82.51,57.55,49.43,49.86,18.79,1,0,1,8.14,51.4485,1
107890,0,6.94,86.53,54.04,38.85,82.06,41.24,1,0,3,6.66,62.0185,2
107891,0,5.66,47.47,52.3,83.97,72.16,57.38,1,1,2,8.1,67.1935,2
107892,1,2.51,79.22,95.06,78.97,85.28,16.99,1,1,0,7.14,78.2235,3
107893,0,9.81,57.74,81.98,62.36,98.91,16.0,1,1,3,6.25,73.9785,3
107894,1,4.38,85.62,39.37,91.44,93.6,54.24,0,0,2,7.76,77.48,3
107895,1,1.96,54.42,63.32,38.55,71.53,60.51,1,0,0,7.0,58.83,2
107896,1,5.44,81.04,52.28,58.9,92.56,33.19,1,1,0,4.01,69.0,2
107897,1,8.87,57.7,98.46,78.3,40.72,39.32,0,0,1,8.99,63.221,2
107898,0,8.99,40.54,98.46,30.09,33.01,81.72,0,1,3,6.15,50.994,1
107899,0,1.1,78.0,52.37,52.95,67.32,88.23,0,0,1,6.86,63.8965,2
107900,0,8.98,46.8,54.65,67.87,98.21,39.27,1,1,2,6.03,70.878,3
107901,0,3.44,79.56,71.96,52.51,79.68,42.01,1,1,0,4.5,67.5645,2
107902,0,1.35,95.54,63.55,61.01,51.36,84.73,1,0,2,8.17,63.9655,2
107903,1,8.63,98.15,44.92,70.61,76.81,97.65,1,1,0,7.41,73.1,3
107904,0,8.77,54.16,76.23,52.63,32.79,38.85,0,1,1,8.14,49.181,1
107905,0,6.37,88.56,53.39,32.95,62.94,80.99,1,1,3,6.42,57.8995,2
107906,0,6.17,61.21,75.76,35.46,46.61,53.17,1,1,1,7.96,51.7685,1
107907,0,8.32,94.03,56.86,64.53,33.44,33.74,0,1,0,7.99,51.9855,1
107908,1,8.08,87.25,79.01,38.11,47.49,71.36,0,0,2,5.68,57.812,2
107909,1,9.01,44.44,76.75,91.74,80.57,51.63,0,0,1,4.02,76.0915,3
107910,1,5.97,64.43,65.62,87.56,68.58,34.13,1,0,0,8.3,68.873,2
107911,1,9.71,60.24,79.33,51.18,31.64,19.65,1,1,0,4.92,47.724,1
107912,1,9.97,87.11,62.27,87.32,58.68,88.03,1,1,0,8.34,72.336,3
107913,0,2.05,64.62,38.13,64.99,82.65,89.08,0,1,0,7.09,68.171,2
107914,1,8.65,81.08,42.75,36.93,96.82,16.75,1,0,2,7.17,61.4525,2
107915,1,5.5,76.15,47.22,71.07,91.21,69.71,1,0,0,5.24,73.721,3
107916,1,4.49,98.54,34.43,75.96,30.11,24.63,0,0,2,6.01,48.7315,1
107917,0,6.52,96.27,79.8,31.29,45.31,68.17,1,1,2,5.56,56.085,2
107918,0,1.5,65.66,55.72,48.58,44.54,91.69,1,1,3,4.95,54.613,1
107919,1,5.56,83.41,36.55,25.4,58.92,33.42,1,1,2,7.62,45.965,1
107920,0,8.84,89.77,87.4,48.73,75.2,41.31,0,0,3,4.48,69.0905,2
107921,0,2.92,93.93,77.86,50.16,40.71,81.56,0,0,2,6.56,59.9095,2
107922,1,4.84,44.09,61.66,72.27,94.1,76.18,1,1,1,6.68,75.3615,3
107923,0,9.46,58.12,47.32,39.93,84.4,46.78,0,1,2,8.78,59.4765,2
107924,0,4.86,59.21,40.62,27.26,59.35,86.37,1,0,2,8.35,50.2695,1
107925,0,4.23,66.07,62.09,48.67,70.88,92.85,1,1,3,6.46,65.2855,2
107926,1,4.96,50.16,91.97,86.92,67.93,50.74,0,0,2,8.22,73.9895,3
107927,1,5.68,69.77,43.19,54.94,70.76,13.55,1,1,0,7.95,55.471,2
107928,1,6.69,79.79,69.81,56.13,90.21,55.85,0,1,3,4.14,73.132,3
107929,0,8.21,69.84,97.32,60.18,44.01,76.57,0,0,1,8.61,64.5535,2
107930,1,5.07,79.95,74.6,81.38,77.86,29.8,1,1,3,7.44,73.491,3
107931,0,8.36,43.99,60.8,61.0,37.49,18.95,0,1,2,7.36,46.8255,1
